speaker_id,movie_id,conversation_id,text,clean_text
u11,m0,L922,I'm missing something.,
u11,m0,L878,You're not going unless your sister goes.  End of story.,
u11,m0,L878,"It's that hot rod Joey, right? That ' s who you want me to bend my rules for?",
u11,m0,L878,The prom?  Kat has a date?,
u11,m0,L544,Because she'll scare them away.,
u11,m0,L544,Promise me you won't talk to any boys unless your sister is present.,
u11,m0,L538,Just for a minute,
u11,m0,L538,Wear the belly before you go.,
u11,m0,L536,"Oh, God.  It's starting.",
u11,m0,L523,"If Kat's not going, you're not going.",
u11,m0,L517,Otherwise known as an orgy?,
u11,m0,L517,And where're you going?,
u11,m0,L189,Exactly my point,
u11,m0,L179,Then neither will you.  And I'll get to sleep at night.,
u11,m0,L179,No! You're not dating until your sister starts dating.  End of discussion.,
u11,m0,L998,"Oh, Christ.  Don't tell me you've changed your mind.  I already sent 'em a check.",
u11,m0,L998,"You know, fathers don't like to admit that their daughters are capable of running their own lives.  It means we've become spectators.  Bianca still lets me play a few innings.  You've had me on the bleachers for years.  When you go to Sarah Lawrence, I won't even be able to watch the game.",
u11,m0,L989,No -- impressed.,
u11,m0,L989,Bianca did what?,
u11,m0,L989,Which parts?,
u11,m0,L989,So tell me about this dance. Was it fun?,
u11,m0,L989,I don't understand the allure of dehydrated food.  Is this something I should be hip to?,
u11,m0,L986,Funny.,
u11,m0,L986,Was that your sister?,
u11,m0,L338,You're eighteen.  You don't know what you want.  You won't know until you're forty-five and you don't have it.,
u11,m0,L338,"As a parent, that's my right",
u11,m0,L338,Why can't we agree on this?,
u11,m0,L338,Is this about Sarah Lawrence? You punishing me?,
u11,m0,L338,My insurance does not cover PMS,
u11,m0,L184,Enough!,
u11,m0,L172,I thought we decided you were going to school here.  At U of 0.,
u11,m0,L929,That ' s what I thought,
u11,m0,L929,Did I have anything to say about it?,
u11,m0,L929,What just happened?,
u11,m0,L926,But -- who -- what --?,
u11,m0,L917,"What do you wanna watch?  We've got crap, crap, crap or crap",
u11,m0,L886,Kissing?  Is that what you think happens?  Kissing isn't what keeps me up to my elbows in placenta all day.,
u11,m0,L876,Pirate -- no question.,
u11,m0,L191,You're not helping.,
u11,m0,L191,Jesus!  Can a man even grab a sandwich before you women start dilating?,
u11,m0,L170,Sarah Lawrence is on the other side of the country.,
u11,m0,L161,Make anyone cry today?,
