speaker_id,movie_id,conversation_id,text,clean_text
u42,m2,L3547,No.  You are the traitor.  You are murderer.  I am director.  Action!,
u42,m2,L3376,"No, I don't get that!",
u42,m2,L3372,Yes.  Before we hand in the next video - I put titles on it and my credit is going to read - Directed by Oleg Razgul.,
u42,m2,L3372,I'm serious...this - this is a great American film.  Full of violence and sex.  And I want my credit.,
u42,m2,L3368,"Because I am the director.  Don't you realize, if it wasn't for my film, for my talent, my idea to do this - no way would we be sitting here right now.",
u42,m2,L3365,Be quiet.  Watch.,
u42,m2,L3363,This is my project.  I say 'action.'  I am the director!  You are the talent. You wait for me to say 'action.'  And 'action!',
u42,m2,L3361,I'm serious.,
u42,m2,L3359,"In movie they make of us, who do you think would act me?",
u42,m2,L3356,You are success story?  I am success story!  Why do you say I and not we?,
u42,m2,L3250,Cut!,
u42,m2,L3246,Good idea!,
u42,m2,L3191,This way.  Hold it this way.  Good.,
u42,m2,L3191,Let me get a shot of it.,
u42,m2,L3189,What is that?,
u42,m2,L3183,Why not?,
u42,m2,L3183,I did.,
u42,m2,L3183,What is it?,
u42,m2,L3087,"Oh, shit.  I hate looking at that!",
u42,m2,L3083,Does it hurt?,
u42,m2,L3083,Gotta light the scene better.  Now it's more moody... like a scene from THE THIRD MAN.,
u42,m2,L2842,"Whatever we do - we fuck her, right?",
u42,m2,L2789,Whore?,
u42,m2,L2780,I'll do it.  Don't hurt my camera!,
u42,m2,L2780,You said speak Czech!,
u42,m2,L2778,I'm not filming.  I'm watching Milos die.  It's just like a move but realer.,
u42,m2,L2670,What?,
u42,m2,L2666,Why should I carry your bag?  I am not a dog.,
u42,m2,L2639,Look.  New videocameras.  Color viewfinder.  Image stabilization. Solarization.  Night vision.,
u42,m2,L2635,Why?  Why do I always have to speak to you in Czech?,
u42,m2,L2635,Look.  Times Square.  Just like in the movies!,
u42,m2,L2561,I want to document my trip to America.,
u42,m2,L2559,Okay.,
u42,m2,L2557,Okay.,
u42,m2,L2582,"Yes.  No.  Both.  When I was a boy, I see movie at school called ""It's a Wonderful Life"" directed by Frank Capra. Ever since I want to come to America. Land of the free.  Home of the brave.  A land where anyone can be anything. As long as they are white.",
u42,m2,L2582,I'm here for movies.,
u42,m2,L2582,A cheap hotel.,
u42,m2,L2582,New York.,
u42,m2,L2582,I speak English.,
u42,m2,L2575,Yes...he's my friend.,
