speaker_id,movie_id,conversation_id,text,clean_text
u26,m2,L3545,"Officers, there's your killer, do your duty, arrest him!",
u26,m2,L3496,"I don't think it's abuse, I think it's torture.",
u26,m2,L3490,Can I see your back?,
u26,m2,L3490,Your father put cigarettes out on you?,
u26,m2,L3482,Your father blamed you for your mother's blindness?,
u26,m2,L3482,Back in the Czech Republic?,
u26,m2,L3482,Your mother was blind?,
u26,m2,L3482,Tell me about yourself.  What you did as a young boy... what your parents were like.,
u26,m2,L3464,I need to know about your background.  I need to know about your upbringing.  Why you're here.,
u26,m2,L3464,"This is not about money, Emil.  I need your trust in me.",
u26,m2,L3464,But it's...,
u26,m2,L3464,I would say...half.  Half is fair.,
u26,m2,L3464,"Look, I haven't really focused on that kind of thing.",
u26,m2,L3464,Don't worry about him.  Think about yourself.,
u26,m2,L3464,Disappeared.  They're looking everywhere.  Maybe he went back to Czechoslovakia.,
u26,m2,L3464,"Well, you didn't appreciate the severity of it until recently.  No question about that.",
u26,m2,L3464,...delusions and paranoia.,
u26,m2,L3459,"Oh, sure.",
u26,m2,L3459,"I brought you some letters.  It's really fan mail.  Women mostly.  One wants to buy you clothes, another sent a check. Another wants a check.",
u26,m2,L3392,I'm invoking rights - this man is represented by counsel.  I'm coming with him.,
u26,m2,L3392,I'm coming with you.,
u26,m2,L3392,Don't say anything.,
u26,m2,L3383,Emil.  Take it easy.  Stay with me.  Sit down.  What do you need?  What are you looking for?,
u26,m2,L3380,I'm not your lawyer until I see the money.,
