speaker_id,movie_id,conversation_id,text,clean_text
u30,m2,L3545,"...so we kill someone famous and if we are caught, we are sent to mental hospital...",
u30,m2,L3496,I'm abused.  Don't you think?,
u30,m2,L3490,Out on my back when I was a small boy.,
u30,m2,L3490,That's what he did to me.  He put cigarettes out on me.,
u30,m2,L3482,"Yeah, he hated me from day when I was born.  Put it out.  Can you put the cigarette out?",
u30,m2,L3482,"Yeah, yeah...bad doctor gave her bad drugs which made her go blind.  And my father blamed me for her blindness...",
u30,m2,L3482,"Yeah, she went blind giving birth to me. She went to fucking black market doctor to induce me.",
u30,m2,L3482,My father always degraded me.  Killed my self-esteem.  And my mother was blind.,
u30,m2,L3464,"Give me another one, please.",
u30,m2,L3464,What else do you need?,
u30,m2,L3464,Thirty-percent.  No more.  Or I call another lawyer.  This is the biggest case of your life.  Don't try to negotiate.  Thirty percent.  Say yes or no.,
u30,m2,L3464,No.  No way.,
u30,m2,L3464,What's your cut?  How much?,
u30,m2,L3464,What about my movie rights?  Book rights?,
u30,m2,L3464,"No, he is here.  Shit...",
u30,m2,L3464,What about Oleg?,
u30,m2,L3464,I was all of these.,
u30,m2,L3459,You bring the cigarettes?,
u30,m2,L3392,"Yes.  Yes, come with me!",
u30,m2,L3392,Where are we going?,
u30,m2,L3383,He has the camera!  He took the movie!,
u30,m2,L3383,Oh no!  No!  Shit!,
u30,m2,L3380,Here.  I have your money.,
u30,m2,L3380,Are you my attorney?  I'm Emil.  I'm insane.,
u30,m2,L3248,"Smarter than Americans.  You're fed cry baby talk shows all day long.  Not only will Americans believe me, they'll cry for me.  So...Detective Eddie Flemming, would you like to say goodbye to your Nicolette? Maybe you can propose to her now?",
u30,m2,L3243,So tabloids don't have to do re enactments.  They going to have real movie this time.,
u30,m2,L3236,Good - be tough to the end.  Actor who plays you will want to die like hero.,
u30,m2,L3236,I kill someone famous.,
u30,m2,L3236,"Your opinion.  You see, they going to make a movie about me, too, Eddie.  And write books.",
u30,m2,L3236,So...who's Nicky?,
u30,m2,L2627,No.  Are you proposing?,
u30,m2,L2621,Dog food.,
u30,m2,L2621,You stuff sausage in it.,
u30,m2,L2621,I am butcher.,
u30,m2,L3278,Come alone.  Bring cash.  And we'll talk about surrendering.,
u30,m2,L3278,If you don't want my film - I'll call another show.  And they will show it.,
u30,m2,L3278,We'll talk about that.  Four o'clock gives you time to go to bank.  Three hundred thousand dollars.,
u30,m2,L3278,No.  I'm the best that's ever threatened you.,
u30,m2,L3278,Come to 45 Broadway.  Don't bring the Police.  Come alone or you'll be in my next film.,
u30,m2,L3554,If he doesn't lower his gun I'll fucking kill her.,
u30,m2,L3554,Tell him to put his gun down!,
u30,m2,L3435,The Sheraton!  On Broadway!  Room 210. Go get Oleg.  He'll kill you.,
u30,m2,L3433,"C'mon.  Pull the trigger.  Do it.  Oh, look, you're sweating.  You don't have the balls.",
u30,m2,L3431,You can't kill me.  You're not a cop. Just fireman with a gun.  I bet you never shot anybody in your life.,
u30,m2,L3419,My father was.  He gave me many lessons about fire.  Now it's my friend.,
u30,m2,L2857,Give me the address!!,
u30,m2,L2855,Listen to me.  I don't want sex.  Just give me the address and then you go.,
u30,m2,L2850,I like to talk to the person who runs the service.  Can you give me address?,
u30,m2,L2850,Where is escort service?,
u30,m2,L2848,"I ordered a Czech girl.  Daphne, you know her?",
u30,m2,L2845,Where's Czech girl?,
u30,m2,L2577,He doesn't speak English.,
u30,m2,L2577,Two weeks.,
u30,m2,L2577,We are both from Prague.,
u30,m2,L2570,Is there a problem?,
u30,m2,L2570,Yes.,
u30,m2,L2565,I have five-hundred dollars.,
u30,m2,L2565,Two weeks holiday.,
u30,m2,L2563,Yes sir.,
u30,m2,L2910,Yes.  Both.,
u30,m2,L2910,Million?!  The killer gets one million dollars for a television interview?,
u30,m2,L2910,Do you know how much killer gets for movie rights?,
u30,m2,L2908,Who is he?,
u30,m2,L3547,Traitor!!,
u30,m2,L3376,"You think you are a director?  You are a fucking little, small Russian piece of shit.  And I hate you.  I fucking hate you.",
u30,m2,L3376,You got that?,
u30,m2,L3372,Yes.  But there's only one problem - you want credit but the problem is - I don't share credit.,
u30,m2,L3372,Credit?,
u30,m2,L3368,Your idea?  I thought it was my idea.,
u30,m2,L3368,Why did you leave that stuff in about you being the director?,
u30,m2,L3365,I told you to cut that out before we handed in the tape!,
u30,m2,L3363,Bad last moment - I cut it out.,
u30,m2,L3361,Shut up.  Look!,
u30,m2,L3359,The one who got caught in the bathroom.  George Michael.,
u30,m2,L3356,"Oleg, don't be paranoid.  You got a hundred-fifty thousand dollars, didn't you?  I gave you half of what they gave me.  Look - here we are!",
u30,m2,L3250,Okay.  He has nothing to say.  Start the camera!,
u30,m2,L3246,"No.  We are insane.  Who else but crazy men would film their murders?  So we kill someone famous and if we are caught, we are sent to mental hospital. But what good is money there?  Because once in hospital I say I not crazy. Just pretended to be acquitted.  We see psychiatrists.  They must certify we are sane and because of your - what is law called?  Oh - I got it.  Because of your Double Jeopardy law, we can't be tried for same crime twice.  We come out free, rich and famous!",
u30,m2,L3191,Sit down!,
u30,m2,L3189,What does it look like?  It's an address book!,
u30,m2,L3183,"Put the camera down, Oleg.",
u30,m2,L3183,"And the whore's murder?  You didn't erase that either, did you?  Don't lie, I won't be angry.",
u30,m2,L3183,The video of Milos and Tamina - I told you to erase it.,
u30,m2,L3087,Don't want to film this?,
u30,m2,L3083,Shut up.,
u30,m2,L2842,"Oleg, get in bathroom, stay there and shut up!",
u30,m2,L2842,Get in the bathroom!,
u30,m2,L2789,I'm homesick.  You have Eastern European girl?  A Czech girl?,
u30,m2,L2780,How you erase this?,
u30,m2,L2780,Speak English!,
u30,m2,L2778,Turn that fucking thing off!,
u30,m2,L2670,Smell like chemicals...for smoking drugs.,
u30,m2,L2666,"For five years I paid for your stupidness - you'll carry my bag for the rest of my life if I say so.  Unless you refuse, Oleg.",
u30,m2,L2666,Turn that off!  Get the bags.,
u30,m2,L2639,We have no money.  Come on.,
u30,m2,L2635,Because I don't like your ugly language. I heard enough of it in school!  Now speak Czech or English.  And don't fool around anymore.  You almost got us thrown out!,
u30,m2,L2635,Don't speak Russian!,
