speaker_id,movie_id,conversation_id,text,clean_text
u67,m4,L5328,Where's ganz?,
u67,m4,L5321,"He can live or die ... You let us in and he's got a chance to make it.  Otherwise, he gets ventilated.",
u67,m4,L5321,You're gonna help us take him.,
u67,m4,L5321,"You and the other one, you're still Billy's girls. You always were his girls...",
u67,m4,L5316,"No time for any of that crap any more, lady... I'll rip your lungs out if you don't answer fast.",
u67,m4,L5316,I hear you've got visitors.,
u67,m4,L4959,How about it?,
u67,m4,L4944,I said police.  Now drop the goddamn gun.,
u67,m4,L5346,You're done.  End of story.,
u67,m4,L5338,I don't think you're gonna make it.,
u67,m4,L4628,You lying son of a bitch...,
u67,m4,L5383,Thanks.,
u67,m4,L5377,"No, you don't. If I ever get word of you steppin' over the line again, I'm gonna ventilate that suit of yours.",
u67,m4,L5377,"That's right. Not my style, Reggie..",
u67,m4,L5377,It's your money.  It'll be here in six months when you get out.,
u67,m4,L5375,There's nothin' to talk about.,
u67,m4,L5372,"Okay, reggie, start bustin' my chops... Tell me how great you were with that chick.",
u67,m4,L5351,You did pick a real strange time to go and be brave all on your own...,
u67,m4,L5351,You okay?,
u67,m4,L5308,Partnership?,
u67,m4,L5308,"Sure, I'll give you a shot at it, but Ganz is mine.  You know, that big Indian plays it for keeps...",
u67,m4,L5308,Whatever play I maker just back me up.,
u67,m4,L5306,"I've got to play it rough with them. If they know anything, I'm gonna know it.",
u67,m4,L5304,"If she's right, and if you don't screw up.",
u67,m4,L5290,"Yeah, well the only woman of the Indian's we ran into was shacked up with her dyke girlfriend.  I guess she went with him before she came outta the Closet ... They both looked mad enough to kill him...",
u67,m4,L5256,Don't worry about it.,
u67,m4,L5253,"Naw, you didn't let me down.  It was a long shot all the way.  We gave 'em a good run at it.",
u67,m4,L5249,"I don't know about you, but I could use a drink... I'll buy you one.  It'll be my good-bye present.",
u67,m4,L5249,"I had it impounded.  Come on, we'll use it for haulin' you back to the slam.",
u67,m4,L5236,Yeah. It missed the last four stops.,
u67,m4,L5224,Why?,
u67,m4,L5224,That was quick.,
u67,m4,L5212,"Yeah, I see her.",
u67,m4,L5208,Yeah. Guess not.,
u67,m4,L5208,"Thanks for callin' in... and I guess Maybe... Look, I'm sorry I called you Watermellon nigger... those kinds of things. I was just leanin' on ya, doin' my job.",
u67,m4,L5206,"I don't know why, but I'm going to let you keep it. Maybe because you told me you had it, or maybe just because I'm too tired to argue...",
u67,m4,L5204,Tell me something.  Why didn't you just take the money off Luther and split?,
u67,m4,L5201,So you took the rest of the night off...,
u67,m4,L5197,Maybe we should pay Luther a visit.,
u67,m4,L5197,We missed.,
u67,m4,L5195,What about Luther?,
u67,m4,L5190,Hello. And goodbye.,
u67,m4,L5190,Where's luther?,
u67,m4,L5171,"I'll be there in a minute. You don't move your ass, right?",
u67,m4,L5083,You stay with me...,
u67,m4,L5076,"Right. if you ever switch from armed robbery to pimping, then you're all set.",
u67,m4,L5073,"Yeah, most cops are pretty dumb... But since you're the one that landed in jail what's that make you?",
