speaker_id,movie_id,conversation_id,text,clean_text
u75,m4,L5045,"Great, just great.",
u75,m4,L5045,How about chargin' the battery?,
u75,m4,L5043,"Yeah, I've been busy.",
u75,m4,L5041,Hammond.,
u75,m4,L5039,I want to pick up my car.,
u75,m4,L4821,I dunno ... he's gonna call me...,
u75,m4,L4821,He ... he wants me to help him skip town.,
u75,m4,L4817,I don't know.,
u75,m4,L4817,"Ganz and Billy got my girl, Rosalie.",
u75,m4,L4809,Who gives a fuck what you think?,
u75,m4,L4809,Haven't seen him for years. That's the truth.,
u75,m4,L4809,A cop...,
u75,m4,L5233,"Rosalie, you okay?",
u75,m4,L5230,Let her go.,
u75,m4,L4558,"Come on, you can trust me. Please.",
u75,m4,L4548,"Honest. The place we stashed it opens Monday morning. I can't get it till then. Monday morning, that's when it opens. After that, I'll get the money to you right away...",
u75,m4,L4548,I can't get it until Monday. Honest.,
u75,m4,L4548,No! Don't kill her.  I can get you the money.,
u75,m4,L4548,"Don't give me this, we were partners.",
u75,m4,L4543,I don't know what you're talkin' about.,
u75,m4,L4543,Whaddya want?  I thought you were locked up-,
