speaker_id,movie_id,conversation_id,text,clean_text
u9,m0,L458,"Padua girls.  One tall, decent body. The other one kinda short and undersexed?",
u9,m0,L458,Fan of a fan.  You see a couple of minors come in?,
u9,m0,L458,"Always a pleasure, Brucie.",
u9,m0,L780,What's the worst?,
u9,m0,L743,Where?,
u9,m0,L743,You makin' any headway?,
u9,m0,L740,She just needs time to cool off I'll give it a day.,
u9,m0,L725,I don ' t know.  I decided not to nail her when she was too drunk to remember it.,
u9,m0,L623,"Then, go get her",
u9,m0,L623,Cameron -- do you like the girl?,
u9,m0,L621,What 're you talking about?,
u9,m0,L619,"Cameron, I'm a little busy",
u9,m0,L430,"Don't make me do it, man",
u9,m0,L426,So what does that give me?  I'm supposed to buy her some noodles and a book and sit around listening to chicks who can't play their instruments?,
u9,m0,L411,What've you got for me?,
u9,m0,L385,Yeah -- we'll see.,
u9,m0,L747,"I don't know, Dorsey. ..the limo.-the flowers.  Another hundred for the tux --",
u9,m0,L607,Do what?,
u9,m0,L605,It's about time.,
u9,m0,L354,"Forget her sister, then.",
u9,m0,L354,A hundred bucks a date.,
u9,m0,L354,I just upped my price,
u9,m0,L349,I got her under control. She just acts crazed in public to keep up the image.,
u9,m0,L349,I'm on it,
u9,m0,L300,"Fifty, and you've got your man.",
u9,m0,L298,I can't take a girl like that out on twenty bucks.,
u9,m0,L294,How much?,
u9,m0,L294,You're gonna pay me to take out some girl?,
u9,m0,L287,You need money to take a girl out,
u9,m0,L287,"Sure, Sparky.  I'll get right on it.",
u9,m0,L287,"Two legs, nice rack...",
u9,m0,L285,Yeah,
u9,m0,L1040,Don ' t you even dare. . .,
u9,m0,L1040,Because I like to torture you.,
u9,m0,L1033,"Yeah, but then I fucked up. I fell for her.",
u9,m0,L1033,"Besides, I had some extra cash. Some asshole paid me to take out a really great girl.",
u9,m0,L1031,I thought you could use it. When you start your band.,
u9,m0,L973,I didn't care about the money.,
u9,m0,L973,It wasn't like that.,
u9,m0,L973,Wait I...,
u9,m0,L960,It gets worse -- you still have your freshman yearbook?,
u9,m0,L957,"That's where I was last year.  She'd never lived alone -- my grandfather died -- I stayed with her.  I wasn't in jail, I don't know Marilyn Manson, and I've never slept with a Spice Girl.  I spent a year sitting next to my grandma on the couch watching Wheel of Fortune.  End of story.",
u9,m0,L957,My grandmother's .,
u9,m0,L936,Oh huh,
u9,m0,L936,It's Scurvy's.  His date got convicted. Where'd you get the dress?,
u9,m0,L852,Nothing!  There's nothing in it for me. Just the pleasure of your company.,
u9,m0,L852,You need therapy.  Has anyone ever told you that?,
u9,m0,L852,So I have to have a motive to be with you?,
u9,m0,L842,Why not?,
u9,m0,L842,No what?,
u9,m0,L842,You know what I mean,
u9,m0,L834,Go to the prom with me,
u9,m0,L834,No one else knows,
u9,m0,L834,You're sweet.  And sexy.  And completely hot for me.,
u9,m0,L834,I hate peas.,
u9,m0,L828,Hearsay.,
u9,m0,L828,Fallacy.,
u9,m0,L824,You up for it?,
u9,m0,L813,You never disappointed me.,
u9,m0,L813,Then you screwed up,
u9,m0,L813,"So if you disappoint them from the start, you're covered?",
u9,m0,L813,Yes,
u9,m0,L813,So what's your excuse?,
u9,m0,L813,A soft side? Who knew?,
u9,m0,L808,So how'd you get Chapin to look the other way?,
u9,m0,L808,I figured it had to be something ridiculous to win your respect.  And piss you off.,
u9,m0,L803,Maybe.,
u9,m0,L803,Forget it.  I'm stayin'.,
