speaker_id,movie_id,conversation_id,text,clean_text
u65,m4,L5370,Now you're talkin'. See ya...,
u65,m4,L5366,"Hey, don't do that.  I said I wasn't a pro, remember?",
u65,m4,L5215,"Hello, again.",
u65,m4,L5193,"Well, maybe I'll see you later ...",
u65,m4,L5183,What's the matter with my place?,
u65,m4,L5183,You just quit bein' a priest or somethin'?,
u65,m4,L5183,You're in a hurry.,
u65,m4,L5181,"Hey, don't you think a hair stylists got any interest in gettin' it on?",
u65,m4,L5175,"No, I go to a school to learn how to do hair. It's a government program. But really I want to be a model - and I am definitely not sellin'.",
u65,m4,L5175,"Hey, what kind of talk is that?",
u65,m4,L5175,I'm candy...,
