speaker_id,movie_id,conversation_id,text,clean_text
u35,m2,L3289,Yeah.,
u35,m2,L3289,Yeah.  He finished awhile ago.,
u35,m2,L2801,"I said, yeah, you're right, Chief.  As soon as we get somethin' we'll let you alert the media.",
u35,m2,L2801,"Yeah, right.",
u35,m2,L3342,What the hell happened?,
u35,m2,L3287,How was it?,
u35,m2,L3024,"It hurts.  Aw, Jesus!",
u35,m2,L2870,Aren't you tired?,
u35,m2,L2863,"You hear that question, Garcia?",
u35,m2,L2863,"-- From Czechoslovakia?  And how long have they been livin' in your building?  Alright, I'll be in touch when we know somethin'.  Milos and Tamina Karlova.  They were quiet and kept to themselves.  Landlord don't know who your girl is.",
u35,m2,L2793,Yeah?,
u35,m2,L2767,What?,
u35,m2,L2754,What??,
u35,m2,L2754,You see Eddie's face when I gave him the timer?  Wish I had a picture of it.,
u35,m2,L2738,"But you knew that, right?",
u35,m2,L2735,Clean?,
u35,m2,L2724,"Nah, not at all.  Detective Flemming - Bobby Korfin.  My Uncle Tony worked with you at 2-1 back when you were a rookie.",
u35,m2,L2715,'Cause Eddie woulda locked him up by now!,
u35,m2,L2715,Naw - I'm sure the suspect's not here.,
u35,m2,L2715,"I don't know, you think Eddie will give me his autograph?",
u35,m2,L2715,"Where you been, man?  We got a celebrity!",
