speaker_id,movie_id,conversation_id,text,clean_text
u91,m5,L5556,"This is government business now. You ought to go home and get some rest, Father.",
u91,m5,L5521,Did you see that..thing..swallow our battleship like a gum drop?  You can't even tell me what it is! I ask you for options you give me bullshit. Give them permission to enter our territories with my warmest regards.,
u91,m5,L5515,But what happens if instead of this... Ultimate Warrior... it is EVIL who stands here?,
u91,m5,L5511,Is there anything that can stop it?,
u91,m5,L5508,And then?,
u91,m5,L5468,That's exactly what we are going to try and do: Protect the lives of some 200 billion of our fellow citizens! General? You may fire when ready.,
u91,m5,L5468,Your theory is interesting Father but I don't think we have time to go into it right now!,
u91,m5,L5463,One more reason to shoot first eh?,
u91,m5,L6254,How much time is left?,
u91,m5,L5773,I want your best man on this!,
u91,m5,L5767,...What do you mean?,
u91,m5,L5767,And the Stones?  Did you find them in the wreckage?,
u91,m5,L5479,Staedert?  What's going on?  Did you destroy it?,
u91,m5,L5448,Gentlemen?,
u91,m5,L5448,Recommendations.,
u91,m5,L5448,Options.,
u91,m5,L5443,What you are saying is you don't know what this..thing..is.,
u91,m5,L5443,"I have to address the Supreme Council in 10 minutes. Just the facts, General.",
u91,m5,L5443,Is that better?,
u91,m5,L5441,"Staedert, do you read me?",
