speaker_id,movie_id,conversation_id,text,clean_text
u5,m0,L1051,Perm?,
u5,m0,L1021,It's just you.,
u5,m0,L1007,What? To completely damage me?  To send me to therapy forever? What?,
u5,m0,L1007,You set me up.,
u5,m0,L982,So did you,
u5,m0,L909,"Not all experiences are good, Bianca. You can't always trust the people you want to.",
u5,m0,L909,I guess I thought I was protecting you.,
u5,m0,L909,That's not,
u5,m0,L904,I wanted to let you make up your own mind about him.,
u5,m0,L904,"After that, I swore I'd never do anything just because ""everyone else"" was doing it.  And I haven't since. Except for Bogey's party, and my stunning gastro-intestinal display --",
u5,m0,L901,"Just once.  Afterwards, I told him I didn't want to anymore.  I wasn't ready. He got pissed.  Then he broke up with me.",
u5,m0,L901,He said everyone was doing it.  So I did it.,
u5,m0,L893,"Now I do.  Back then, was a different story.",
u5,m0,L893,"He was, like, a total babe",
u5,m0,L893,In 9th.  For a month,
u5,m0,L893,"Joey never told you we went out, did he?",
u5,m0,L889,"I do care. But I'm a firm believer in doing something for your own reasons, not someone else ' s .",
u5,m0,L889,"Listen, I know you hate having to sit home because I'm not Susie High School.",
u5,m0,L655,You're welcome.,
u5,m0,L601,"Bianca, I need to talk to you -- I need to tell you --",
u5,m0,L542,Can we go now?,
u5,m0,L531,It's Shakespeare.  Maybe you've heard of him?,
u5,m0,L529,At least I'm not a clouted fen- sucked hedge-pig.,
u5,m0,L525,What's normal?,
u5,m0,L441,What do you think?,
u5,m0,L441,It means that Gigglepuss is playing at Club Skunk and we're going.,
u5,m0,L319,I have the potential to smack the crap out of you if you don't get out of my way.,
u5,m0,L164,Where've you been?,
u5,m0,L557,Leave my sister alone.,
u5,m0,L554,Away.,
u5,m0,L335,Hey -- do you mind?,
u5,m0,L148,"Yeah, and I noticed the only part of you featured in your big Kmart spread was your elbow.  Tough break.",
u5,m0,L946,"Oh, honey -- tell me we haven't' progressed to full-on hallucinations.",
u5,m0,L946,Who?,
u5,m0,L750,You ' re looking at this from the wrong perspective.  We're making a statement.,
u5,m0,L750,"Listen to you!  You sound like Betty, all pissed off because Archie is taking Veronica.",
u5,m0,L750,Can you even imagine?  Who the hell would go to this a bastion of commercial excess?,
u5,m0,L716,I got drunk.  I puked.  I got rejected. It was big fun.,
u5,m0,L716,I did Bianca a favor and it backfired.,
u5,m0,L716,I didn't have a choice.,
u5,m0,L490,Who cares?,
u5,m0,L447,No fear.,
u5,m0,L252,"If I was Bianca, it would be, ""Any school you want, precious.  Don't forget your tiara.""",
u5,m0,L252,"I appreciate your efforts toward a speedy death, but I'm consuming.  Do you mind?",
u5,m0,L247,Neither has his heterosexuality.,
u5,m0,L247,William didn't even go to high school,
u5,m0,L247,"So he has this huge raging fit about Sarah Lawrence and insists that I go to his male-dominated, puking frat boy, number one golf team school. I have no say at all.",
u5,m0,L151,The people at this school are so incredibly foul.,
u5,m0,L133,"I realize that the men of this fine institution are severely lacking, but killing yourself so you can be with William Shakespeare is beyond the scope of normal teenage obsessions.  You're venturing far past daytime talk show fodder and entering the world of those who need very expensive therapy.",
u5,m0,L131,What's this?,
u5,m0,L129,"Mandella, eat.  Starving yourself is a very slow way to die.",
u5,m0,L123,Block E?,
u5,m0,L123,I'm sure he's completely incapable of doing anything that interesting.,
u5,m0,L123,Patrick Verona   Random skid.,
u5,m0,L1040,"Oh, Bianca?  Can you get me my freshman yearbook?",
u5,m0,L1040,Why is my veggie burger the only burnt object on this grill?,
u5,m0,L1033,Is that right?,
u5,m0,L1031,A Fender Strat. You bought this?,
u5,m0,L973,"Really?  What was it like?  A down payment now, then a bonus for sleeping with me?",
u5,m0,L973,You were paid to take me out!  By -- the one person I truly hate.  I knew it was a set-up!,
u5,m0,L960,That ' s completely adorable!,
u5,m0,L957,What?,
u5,m0,L936,"Look, I'm  -- sorry -- that I questioned your motives.  I was wrong.",
u5,m0,L936,It's just something I had.  You know,
u5,m0,L936,How'd you get a tux at the last minute?,
u5,m0,L852,"Answer the question, Patrick",
u5,m0,L852,You tell me.,
u5,m0,L852,Create a little drama?  Start a new rumor?  What?,
u5,m0,L842,Because I don't want to. It's a stupid tradition.,
u5,m0,L842,"No, I won't go with you",
u5,m0,L842,No.,
u5,m0,L842,Is that a request or a command?,
u5,m0,L834,You're amazingly self-assured. Has anyone ever told you that?,
u5,m0,L834,What?,
u5,m0,L834,No -- something real.  Something no one else knows.,
u5,m0,L834,Tell me something true.,
u5,m0,L828,I know the porn career's a lie.,
u5,m0,L828,The duck?,
u5,m0,L828,State trooper?,
u5,m0,L824,For. . . ?,
u5,m0,L813,How?,
u5,m0,L813,Something like that,
u5,m0,L813,I don't like to do what people expect. Then they expect it all the time and they get disappointed when you change.,
u5,m0,L813,Acting the way we do.,
u5,m0,L813,"Yeah, well, don't let it get out",
u5,m0,L808,I dazzled him with my wit,
u5,m0,L808,Good call.,
u5,m0,L808,The Partridge Family?,
u5,m0,L803,You want me to climb up and show you how to get down?,
u5,m0,L803,Put your right foot there --,
u5,m0,L800,C'mon.  It's not that bad,
u5,m0,L798,He left!  I sprung the dickhead and he cruised on me.,
u5,m0,L769,Other than my upchuck reflex? Nothing.,
u5,m0,L769,Don't for one minute think that you had any effect whatsoever on my panties.,
u5,m0,L769,Unwelcome.,
u5,m0,L764,You 're so --,
u5,m0,L764,What are you doing here?,
u5,m0,L686,BIANCA,
u5,m0,L686,He just wants me to be someone I'm not.,
u5,m0,L683,"Oh, so now you think you know me?",
u5,m0,L680,My father wouldn't approve of that that,
u5,m0,L677,This.,
u5,m0,L677,I should do this.,
u5,m0,L670,Why'd you lie?,
u5,m0,L670,"No, you weren't",
u5,m0,L670,Were you in jail?,
u5,m0,L670,When you were gone last year -- where were you?,
u5,m0,L668,But it's Gigglepuss - I know you like them.  I saw you there.,
u5,m0,L650,What?,
u5,m0,L639,You know what they say,
u5,m0,L639,"Hey man. . .  You don ' t think I can be ""cool""?  You don't think I can be ""laid back"" like everyone else?",
u5,m0,L639,I hate him.,
u5,m0,L639,Who?,
u5,m0,L626,Just let me sit down.,
u5,m0,L626,Like you could find one,
u5,m0,L626,Why?,
u5,m0,L626,You don't care if I die,
u5,m0,L626,Why 're you doing this?,
u5,m0,L626,This is so patronizing.,
u5,m0,L612,"I know, just let me sleep",
u5,m0,L612,I just need to lie down for awhile,
u5,m0,L610,I'm fine. I'm,
u5,m0,L564,"Funny, you're the only one",
u5,m0,L564,"""I'm getting trashed, man."" Isn't that what you're supposed to do at a party?",
u5,m0,L481,You know who The Raincoats are?,
u5,m0,L475,"That's what you want, isn't it?",
u5,m0,L473,,
u5,m0,L333,Depends on the topic. My fenders don't really whip me into a verbal frenzy.,
u5,m0,L330,Hi,
u5,m0,L330,Are you following me?,
u5,m0,L322,You -- covered in my vomit.,
u5,m0,L322,And why would I do that?,
u5,m0,L322,I don't really think you warrant that strong an emotion.,
u5,m0,L311,"Like where?  The 7-Eleven on Burnside? Do you even know my name, screwboy?",
u5,m0,L309,"Oh, right.  Friday.",
u5,m0,L304,My mission in life.,
u5,m0,L304,"Sweating like a pig, actually.  And yourself?",
u5,m0,L998,When I go?,
