speaker_id,movie_id,conversation_id,text,clean_text
u61,m3,L3772,"This epidemic could easily spread to our base, Dr. Floyd. We should be given all the facts.",
u61,m3,L3766,"Quite frankly, we have had some very reliable intelligence reports that a quite serious epidemic has broken out at Clavius. Something, apperently, of an unknown origin. Is this, in fact, what has happened?",
u61,m3,L3766,"Dr. Floyd, at the risk of pressing you on a point you seem reticent to discuss, may I ask you a straightforward question?",
u61,m3,L3760,"Fortunately, they did.",
u61,m3,L3760,"Yes, and I'm afaid there's going to be a bit of a row about it. Denying the men permission to land was a direct violation of the I.A.S. convention.",
u61,m3,L3751,That's right.,
u61,m3,L3751,"Yes, well at first we thought that was the explanation, but it's been going on for the past ten days.",
u61,m3,L3745,"Yes. Well, for one thing, whenever you phone the base, all you can get is a recording which repeats that the phone lines are temporarily out of order.",
u61,m3,L3745,"Well, it's just for the past two weeks there have been some extremely odd things happening at Clavius.",
u61,m3,L3738,"Are you, by any chance, going up to your base at Clavius?",
u61,m3,L3724,Are you quite sure?,
