speaker_id,movie_id,conversation_id,text,clean_text
u88,m5,L6029,"Don't you ever ask me for another thing in my life again, you've killed your poor mother with your own hands!",
u88,m5,L6029,You little sleaze bag!,
u88,m5,L5880,Have you pulled yourself together?,
u88,m5,L5790,"They've been blaring out your name on the radio for the last hour, blockhead!",
u88,m5,L5790,"You just won a trip, you dolt! Ten days in Fhloston Paradise for two!",
u88,m5,L5787,"I get it! You want to make me beg, is that it?",
u88,m5,L5785,"...And now you're making fun of me? I'm warning you! If you don't take me after all these years of sacrifice, I'll never forgive you!!",
u88,m5,L5782,"Are you listening to me, you ingrate!",
u88,m5,L5777,"I've been playing twice a week for 20 years, 20 years I've been eating those shitty croquettes.",
u88,m5,L5777,You're the nastiest dirtbag I know in this stinking City!,
