speaker_id,movie_id,conversation_id,text,clean_text
u8,m0,L1017,Just smack her now.,
u8,m0,L108,"No ... I believe ""heinous bitch"" is the term used most often.",
u8,m0,L103,The point is Kat -- people perceive you as somewhat ...,
u8,m0,L103,"Well, yes, compared to your other choices of expression this year, today's events are quite mild.  By the way, Bobby Rictor's gonad retrieval operation went quite well, in case you're interested.",
u8,m0,L103,"Katarina Stratford.  My, my.  You've been terrorizing Ms. Blaise again.",
u8,m0,L511,You're completely demented.,
u8,m0,L261,"You weren't abused, you aren't stupid, and as far as I can tell, you're only slightly psychotic -- so why is it that you're such a fuck-up?",
u8,m0,L261,Why don't we discuss your driving need to be a hemorrhoid?,
u8,m0,L257,"I'm at a loss, then.  What should we talk about? Your year of absence?",
u8,m0,L257,"I don't understand, Patrick.  You haven't done anything asinine this week. Are you not feeling well?",
u8,m0,L59,With the teeth of your zipper?,
u8,m0,L59,It says here you exposed yourself to a group of freshmen girls.,
