speaker_id,movie_id,conversation_id,text,clean_text
u84,m5,L6263,"And you don't know how they open, is that what you are saying?",
u84,m5,L6263,There's no light! You told me there were supposed to be four beams of light.,
u84,m5,L6258,Don't tell me you don't know how all this works?,
u84,m5,L6168,When is she not in trouble?,
u84,m5,L6168,"Yeah, I know... to save the world... but right now all I want to do is save Leeloo.",
u84,m5,L5839,Trying to save your ass so you can save the world.,
u84,m5,L5826,"Father, I was in the Army for awhile and every time they told us we were on a mission to save the world the only thing that changed was I lost a lot of friends. So thanks for the offer.. but no thanks.",
u84,m5,L5826,Good luck..,
u84,m5,L5826,What kind of mission?,
u84,m5,L5826,Is that the usual way priests go on vacation?,
u84,m5,L5656,That's what I thought.,
u84,m5,L5656,Excuse me! Just one thing!  She said something to me a while ago and... I don't really get it... Akta Gamat?,
u84,m5,L5652,I know. I was there when she arrived.,
u84,m5,L5652,"I might call to check up on her, you know... to see if she's better?",
u84,m5,L5648,Dallas. Korben Dallas.,
u84,m5,L5648,"They all like this in your family, father?",
u84,m5,L5624,So you do know her.,
u84,m5,L5624,You noticed...,
u84,m5,L5620,I brought the girl remember?,
u84,m5,L5615,She dropped in on me... holding this.,
u84,m5,L5615,"She's not my bride, she's my fare. She's looking for this Vito Cornelius. According to the phone guide he lives here.",
u84,m5,L5613,"Excuse me, I'm looking for a priest.",
u84,m5,L6123,"I'm sorry, but... the Stones...",
u84,m5,L6114,"Listen, the last time I admitted to a woman I loved her ... I never saw her again.",
u84,m5,L6114,I... I don't know! We hardly know each other... it takes time!,
u84,m5,L6114,"I'll help her, I promise, but I think you should tell me where the Stones are!",
u84,m5,L6108,...So Cornelius was telling the truth!,
u84,m5,L6108,Leeloo... is... she's...,
u84,m5,L6105,Who?,
u84,m5,L5669,Leeloo..,
u84,m5,L5664,"5'7"", green eyes... long legs... great skin... perfect..",
u84,m5,L5664,Finger..man..I'm sorry..listen..I was on the way over but I had a fare fall into my lap.. y'know one of those big fares you just can't resist..,
u84,m5,L5664,Hello?,
u84,m5,L5501,Uh... at least fifty.,
u84,m5,L5501,"Finger!  I'm driving a cab now, not a space fighter!!",
u84,m5,L5501,I don't need one.,
u84,m5,L5497,Like shit.,
u84,m5,L5497,I just found a picture of you.,
u84,m5,L5493,I don't want a million - I just want one.  A perfect one.,
u84,m5,L5493,"At least, the cat comes back.",
u84,m5,L5490,I was talking to the cat.,
u84,m5,L5488,Yeah?,
